yogafire 2017-04-05 00:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0   2932 1340680 355908 844528    0    0  4399    13 1738  745  2  2 74 22
 0  1   2932 1244848 355932 939888    0    0  6355    17 2298 1028  4  2 73 21
 3  1   2932 1277148 348048 920012    0    0  2205    85 1479  795  2  3 75 19
 0  1   2932 1675860 331032 538124    0    0   711   240 1044  681  1  4 73 22
 0  1   2932 1648856 328184 567420    0    0  2748   332  773  558  1  3 71 24
 2  0   2932 1623824 320724 592044    0    0  2146   127 1210  763  1  4 71 23
 0  1   2936 1670556 319432 545664    0    0  4521   240 1202  580  2  2 70 25
 0  1   2936 1936400 317580 276584    0    0  4309    65 1152  624  2  4 73 22
 0  0   2936 1916860 307644 308120    0    0  2830    79 1308  710  2  4 75 19
 0  0   2936 1917116 307656 308120    0    0     0   135   69   68  0  0 100  0
 0  0   2936 1917380 307676 308116    0    0     0     5  111   94  0  0 100  0
 0  0   2936 1924064 307692 308132    0    0     0    15  130   89  0  1 99  0
 0  0   2936 1925444 307692 308132    0    0     0     2   63   68  0  0 100  0
 0  0   2936 1925444 307700 308132    0    0     0     2   53   63  0  0 100  0
 0  0   2936 1925444 307708 308132    0    0     0     2   68   68  0  0 100  0
 0  0   2936 1925520 307764 308216    0    0     9     6  119   98  0  2 98  0
 0  0   2936 1925520 307772 308216    0    0     0     5   55   71  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0   2936 1925520 307788 308216    0    0     0     4   93   93  0  0 100  0
 0  0   2936 1920280 307952 311888    0    0   250    30  181  136  1  0 96  3
 0  0   2936 1919784 307960 311844    0    0     0    15   96   91  0  1 99  0
 0  0   2936 1919784 307972 311844    0    0     0     4   54   67  0  0 100  0
 0  0   2936 1919784 307984 311844    0    0     0     1   56   63  0  0 100  0
 0  0   2936 1917884 308068 312608    0    0    51    33  173  122  0  0 99  1
 0  0   2936 1916768 308076 312608    0    0     0     6   90   80  0  1 99  0
 0  0   2936 1917512 308092 312608    0    0     0    16   59   62  0  0 100  0
 0  0   2936 1918304 308100 312608    0    0     0     1   62   60  0  0 100  0
 0  0   2936 1918056 308108 312608    0    0     0     2  114   99  0  1 99  0
 0  0   2936 1918180 308116 312612    0    0     0     8   90   82  0  0 100  0
 0  0   2936 1918444 308120 312612    0    0     0     1   59   68  0  0 100  0
 0  0   2936 1921212 308124 312612    0    0     0     7   61   63  0  0 100  0
 0  0   2936 1920940 308132 312612    0    0     0     1   94   87  0  1 99  0
 0  0   2936 1921336 308148 312628    0    0     0     8  126  115  0  0 100  0
 0  0   2936 1921336 308172 312620    0    0     0     8   88   89  0  0 100  0
 0  0   2936 1921592 308184 312628    0    0     0     7   69   68  0  0 100  0
yogafire 2017-04-05 01:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2936 1922244 308208 312632    0    0     0     1    1    1  0  0 99  0
 0  0   2936 1921964 308224 312636    0    0     0    11  124  106  0  0 100  0
 0  0   2936 1921840 308240 312636    0    0     0     6   65   74  0  0 100  0
 0  0   2936 1921840 308244 312636    0    0     0     7   57   64  0  0 100  0
 0  0   2936 1921824 308252 312636    0    0     0     1   96   80  0  1 99  0
 0  0   2936 1921840 308256 312636    0    0     0     9   74   71  0  0 100  0
 0  0   2936 1921840 308264 312636    0    0     0     3   69   71  0  0 100  0
 0  0   2936 1921840 308272 312636    0    0     0     1   66   70  0  0 100  0
 0  0   2936 1918568 308312 313236    0    0    34    49  207  157  1  1 98  0
 0  0   2936 1918568 308320 313240    0    0     0     5   87   72  0  0 100  0
 0  0   2936 1918568 308328 313244    0    0     0    18   79   84  0  0 100  0
 0  0   2936 1918568 308332 313244    0    0     0     2   55   66  0  0 100  0
 4  0   2936 1918428 308340 313244    0    0     0     2   94   89  0  0 99  0
 0  0   2936 1918320 308348 313248    0    0     0     6   82   79  0  0 100  0
 0  0   2936 1918708 308360 313248    0    0     0     2   57   68  0  0 100  0
 0  0   2936 1919700 308392 313332    0    0     4    28  158  128  1  0 98  0
 0  0   2936 1919320 308424 313324    0    0     0    20  109  102  0  0 100  0
 0  0   2936 1918700 308428 313324    0    0     0    13   98   84  0  1 99  0
 0  0   2936 1918700 308436 313324    0    0     0     4   56   62  0  0 100  0
 0  0   2936 1918700 308444 313324    0    0     0     1   56   74  0  0 100  0
 0  0   2936 1918512 307084 313568    0    0     2   172  211  160  2  2 96  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2936 1919336 307100 313356    0    0     0    10   99   85  0  0 100  0
 0  0   2936 1919592 307104 313356    0    0     0    10   68   71  0  0 100  0
 0  0   2936 1919592 307112 313356    0    0     0     3   60   73  0  0 100  0
 0  0   2936 1919592 307116 313364    0    0     0     5   80   80  0  0 100  0
 0  0   2936 1919716 307124 313364    0    0     0     8   91   82  0  1 99  0
 0  0   2936 1919716 307136 313364    0    0     0     4   53   59  0  0 100  0
 0  0   2936 1921608 307136 313364    0    0     0     6   64   58  0  0 100  0
 1  0   2936 1919856 307148 313400    0    0     1    13  144  117  0  1 99  0
 0  0   2936 1920196 307180 313424    0    0     0    29  133  104  1  0 99  0
 0  0   2936 1920196 307188 313424    0    0     0    18   49   60  0  0 100  0
 0  0   2936 1920196 307188 313424    0    0     0     4   55   56  0  0 100  0
 0  0   2936 1919304 307196 313424    0    0     0     7  103   79  0  1 99  0
 0  0   2936 1919204 307204 313424    0    0     0     6   77   74  0  0 100  0
 0  0   2936 1919080 307212 313424    0    0     0     1   53   66  0  0 100  0
 0  0   2936 1920576 307220 313424    0    0     0     5   93   95  0  0 100  0
 0  1   2936 1919616 307232 315180    0    0   121     3  123   97  0  1 99  0
 0  0   2936 1915888 307256 318584    0    0   225     7  121  112  0  0 99  1
 0  0   2936 1915888 307264 318584    0    0     0     6   55   66  0  0 100  0
 0  0   2936 1915888 307272 318592    0    0     0     6   86   93  0  0 100  0
